alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.52,0.6742341946097782,77.98986096551306,5.537370057182352e-07,8.378951789449697e-07,2.841581732267345e-07,8.222779972268729,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.521,0.6761499696001566,78.15838466454161,5.299469150606659e-07,8.017910184472472e-07,2.7184410338658127e-07,8.271517259432411,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.522,0.678069748302935,78.32738399229166,5.068073564888441e-07,7.666804107041081e-07,2.59873054215264e-07,8.32126557089461,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.523,0.679993547487608,78.49686112141379,4.843116397280503e-07,7.325528533119009e-07,2.482412135838506e-07,8.372062768047,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.524,0.6819213840292492,78.666818238619,4.6245298701762564e-07,6.993977165245426e-07,2.3694472950691698e-07,8.423948779370473,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.525,0.6838532749093997,78.83725754475935,4.4122453215188895e-07,6.672042418965022e-07,2.2597970974461324e-07,8.476965749688278,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.526,0.6857892372169659,79.00818125495141,4.206193195037154e-07,6.359615409008542e-07,2.1534222139713884e-07,8.531158202922184,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.527,0.687729288149126,79.17959159868707,4.0063030303823665e-07,6.056585935337359e-07,2.0502829049549926e-07,8.586573219807429,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.528,0.6896734450122469,79.35149081996686,3.8125034531220463e-07,5.762842468984797e-07,1.950339015862751e-07,8.643260632239624,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.529,0.6916217252228102,79.52388117722832,3.6247221648407963e-07,5.478272138074071e-07,1.8535499732332743e-07,8.701273236053542,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.53,0.6935741463083486,79.69676494406946,3.442885932246758e-07,5.202760712343626e-07,1.7598747800968681e-07,8.760667024715994,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.531,0.6955307259083923,79.8701444086243,3.2669205776515675e-07,4.936192589768589e-07,1.669272012117021e-07,8.821501445599097,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.532,0.6974914817754245,80.04402187412016,3.0967509680114584e-07,4.6784507810163684e-07,1.58169981300491e-07,8.883839682473578,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.533,0.6994564317758485,80.21839965890335,2.932301004437646e-07,4.4294168946284983e-07,1.4971158901908522e-07,8.9477489667645,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.534,0.7014255938909644,80.39328009658522,2.773493611449808e-07,4.188971121828346e-07,1.4154775103785378e-07,9.01330092139124,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.535,0.7033989862179556,80.5686655361555,2.6202507261341077e-07,3.9569922211995846e-07,1.336741495065477e-07,9.08057194125554,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.536,0.7053766269708882,80.744558342125,2.472493287143614e-07,3.7333575031414776e-07,1.2608642159978639e-07,9.149643615137798,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
